mmsi,time,status,speed,longitude,latitude,draft
311153000,1637383801,0,2,122.104431,30.600527,762029
311153000,1637383881,0,0,122.104584,30.600576,762029
311153000,1637383941,0,0,122.10463,30.600552,762029
311153000,1637384001,0,0,122.10466,30.600492,762029
311153000,1637384061,0,0,122.104568,30.600554,762029
311153000,1637384101,0,0,122.104607,30.600529,762029
311153000,1637384182,0,0,122.104622,30.600563,762029
311153000,1637384251,0,0,122.104523,30.600605,762029
311153000,1637389832,5,0,122.104439,30.600588,762029
311153000,1637389833,5,0,122.104439,30.600588,762029
311153000,1637390019,5,0,122.104385,30.600588,762029
311153000,1637390196,5,0,122.1045,30.600603,762029
311153000,1637390210,5,0,122.1045,30.600603,762029
311153000,1637391630,5,0,122.104538,30.600536,762029
311153000,1637391632,5,0,122.104538,30.600536,762029
311153000,1637391642,5,0,122.104538,30.600536,762029
311153000,1637394154,5,0,122.104553,30.600582,776448
311153000,1637394155,5,0,122.104553,30.600582,776448
311153000,1637395232,5,0,122.104492,30.600573,776448
311153000,1637395240,5,0,122.104492,30.600573,776448
311153000,1637395434,5,0,122.104462,30.600624,776448
311153000,1637397573,5,0,122.104469,30.600555,776448
311153000,1637399197,5,0,122.104454,30.600546,776448
311153000,1637399198,5,0,122.104454,30.600546,776448
311153000,1637399376,5,0,122.104553,30.600534,776448
311153000,1637400817,5,0,122.104507,30.600527,776448
311153000,1637402798,5,0,122.104462,30.600557,776448
311153000,1637402799,5,0,122.104462,30.600557,776448
311153000,1637402975,5,0,122.104492,30.600536,776448
311153000,1637403160,5,0,122.104477,30.600552,776448
311153000,1637403161,5,0,122.104477,30.600552,776448
311153000,1637404233,5,0,122.1045,30.60054,776448
311153000,1637404245,5,0,122.1045,30.60054,776448
311153000,1637404442,5,0,122.1045,30.600571,776448
311153000,1637405144,5,0,122.104515,30.600588,776448
311153000,1637408374,5,0,122.104515,30.600548,776448
311153000,1637409638,5,0,122.104469,30.600588,776448
311153000,1637409639,5,0,122.104469,30.600588,776448
311153000,1637410719,5,0,122.104507,30.600504,776448
311153000,1637411079,5,0,122.104538,30.60058,776448
311153000,1637414136,5,0,122.104477,30.600555,776448
311153000,1637415937,5,0,122.104546,30.600567,776448
311153000,1637418278,5,0,122.1045,30.600536,776448
311153000,1637422597,5,0,122.104469,30.60054,776448
311153000,1637422598,5,0,122.104469,30.60054,776448
311153000,1637422787,5,0,122.104568,30.60054,776448
311153000,1637427277,5,0,122.104546,30.600573,776448
311153000,1637428721,5,0,122.1045,30.600542,776448
311153000,1637429435,5,0,122.104515,30.600492,776448
311153000,1637429620,5,0,122.104477,30.600548,776448
311153000,1637430518,5,0,122.104485,30.600529,776448
311153000,1637431779,5,0,122.104462,30.600525,776448
311153000,1637433756,5,0,122.104454,30.600508,776448
311153000,1637433760,5,0,122.104454,30.600508,776448
311153000,1637433935,5,0,122.104439,30.600517,776448
311153000,1637433936,5,0,122.104439,30.600517,776448
311153000,1637435197,5,0,122.104515,30.600534,776448
311153000,1637435198,5,0,122.104515,30.600534,776448
311153000,1637435380,5,0,122.104546,30.600517,776448
311153000,1637435920,5,0,122.104485,30.600548,776448
311153000,1637437361,5,0,122.104538,30.60054,776448
311153000,1637437362,5,0,122.104538,30.60054,776448
311153000,1637437539,5,0,122.104538,30.6005,776448
311153000,1637437547,5,0,122.104538,30.6005,776448
311153000,1637442039,5,0,122.10453,30.600458,776448
311153000,1637442221,5,0,122.1045,30.60059,776448
311153000,1637446003,5,0,122.1045,30.600555,776448
311153000,1637446004,5,0,122.1045,30.600555,776448
311153000,1637446180,5,0,122.104469,30.600574,776448
311153000,1637448898,5,0,122.104538,30.600548,776448
311153000,1637455357,5,0,122.104477,30.600542,776448
311153000,1637455359,5,0,122.104477,30.600542,776448
311153000,1637456618,5,0,122.104492,30.600574,774720
311153000,1637458057,5,0,122.104507,30.600569,774720
311153000,1637458058,5,0,122.104507,30.600569,774720
311153000,1637459139,5,0,122.1045,30.600548,774720
311153000,1637463282,5,0,122.104515,30.600483,774720
311153000,1637464180,5,0,122.10453,30.600565,774720
311153000,1637466518,5,0,122.104439,30.600546,774720
311153000,1637471923,5,0,122.104591,30.600588,774720
356269000,1636977985,15,0,128.606567,34.899029,789056
356269000,1636979065,15,0,128.606522,34.899055,789056
356269000,1636979425,15,0,128.606506,34.899044,789056
356269000,1636979783,15,0,128.606522,34.899029,789056
356269000,1636979784,15,0,128.606522,34.899029,789056
356269000,1636980325,15,0,128.606522,34.899036,789056
356269000,1636980863,15,0,128.606522,34.899036,789056
356269000,1636981045,15,0,128.606522,34.899017,789056
356269000,1636981405,15,0,128.606506,34.898998,789056
356269000,1636981764,15,0,128.606506,34.898991,789056
356269000,1636982122,15,0,128.606522,34.898991,789056
356269000,1636982125,15,0,128.606522,34.898991,789056
356269000,1636983204,15,0,128.606522,34.899017,789056
356269000,1636983385,15,0,128.606522,34.899014,789056
356269000,1636984464,15,0,128.606537,34.899036,789056
356269000,1636984465,15,0,128.606537,34.899036,789056
356269000,1636985005,15,0,128.606537,34.89904,789056
356269000,1636985544,15,0,128.606537,34.899055,789056
356269000,1636986085,15,0,128.606552,34.899021,789056
356269000,1636986086,15,0,128.606552,34.899021,789056
356269000,1636986625,15,0,128.606537,34.899029,789056
356269000,1636986626,15,0,128.606537,34.899029,789056
356269000,1636987164,15,0,128.606552,34.899014,789056
356269000,1636987706,15,0,128.606522,34.898998,789056
356269000,1636988244,15,0,128.606506,34.898987,789056
356269000,1636989685,15,0,128.606522,34.899006,789056
356269000,1636990404,15,0,128.606537,34.89901,789056
356269000,1636990407,15,0,128.606537,34.89901,789056
356269000,1636990943,15,0,128.606522,34.899006,789056
356269000,1636991485,15,0,128.606506,34.899017,789056
356269000,1636992022,15,0,128.606522,34.898991,789056
356269000,1636992385,15,0,128.606522,34.898975,789056
356269000,1636992924,15,0,128.606537,34.898987,789056
356269000,1636993102,15,0,128.606522,34.899002,789056
356269000,1636993644,15,0,128.606537,34.899021,789056
356269000,1636993827,15,0,128.606537,34.899029,789056
356269000,1636994184,15,0,128.606537,34.899029,789056
356269000,1636994188,15,0,128.606537,34.899029,789056
356269000,1636995265,15,0,128.606567,34.899006,789056
356269000,1636996164,15,0,128.606552,34.899006,789056
356269000,1636996524,15,0,128.606567,34.899002,789056
356269000,1636997066,15,0,128.606567,34.899002,789056
356269000,1636997244,15,0,128.606567,34.898991,789056
356269000,1636997784,15,0,128.606552,34.898987,789056
356269000,1636998145,15,0,128.606552,34.898987,789056
356269000,1636998324,15,0,128.606552,34.898983,789056
356269000,1636998505,15,0,128.606552,34.898994,789056
356269000,1636999227,15,0,128.606537,34.898998,789056
356269000,1637000668,15,0,128.606552,34.898987,789056
356269000,1637001202,15,0,128.606552,34.898983,789056
356269000,1637001923,15,0,128.606567,34.898968,789056
356269000,1637001924,15,0,128.606567,34.898968,789056
356269000,1637003365,15,0,128.606537,34.898998,789056
356269000,1637003366,15,0,128.606537,34.898998,789056
356269000,1637004084,15,0,128.606522,34.89901,789056
356269000,1637004626,15,0,128.606506,34.899002,789056
356269000,1637005344,15,0,128.606491,34.898998,789056
356269000,1637005706,15,0,128.606506,34.898994,789056
356269000,1637005884,15,0,128.606506,34.898987,789056
356269000,1637006241,15,0,128.606522,34.898994,789056
356269000,1637006244,15,0,128.606522,34.898994,789056
356269000,1637006964,15,0,128.606522,34.899006,789056
356269000,1637007866,15,0,128.606537,34.898994,789056
356269000,1637007867,15,0,128.606537,34.898994,789056
356269000,1637008946,15,0,128.606522,34.899002,789056
356269000,1637009124,15,0,128.606537,34.898987,789056
356269000,1637010566,15,0,128.606567,34.899017,789056
356269000,1637011464,15,0,128.606537,34.899006,789056
356269000,1637012364,15,0,128.606537,34.898994,789056
356269000,1637012726,15,0,128.606537,34.899002,789056
356269000,1637013806,15,0,128.606552,34.898987,789056
356269000,1637014521,15,0,128.606537,34.898991,789056
356269000,1637014706,15,0,128.606537,34.898998,789056
356269000,1637015606,15,0,128.606537,34.899006,789056
356269000,1637015964,15,0,128.606552,34.899006,789056
356269000,1637016685,15,0,128.606552,34.899014,789056
356269000,1637017042,15,0,128.606537,34.899002,789056
356269000,1637017584,15,0,128.606522,34.899017,789056
356269000,1637017764,15,0,128.606522,34.899014,789056
356269000,1637017767,15,0,128.606522,34.899014,789056
356269000,1637018481,15,0,128.606522,34.898987,789056
356269000,1637018484,15,0,128.606522,34.898987,789056
356269000,1637018844,15,0,128.606537,34.898975,789056
356269000,1637019562,15,0,128.606552,34.898972,789056
356269000,1637019924,15,0,128.606537,34.898994,789056
356269000,1637020464,15,0,128.606522,34.899002,789056
356269000,1637020825,15,0,128.606537,34.899017,789056
356269000,1637021361,15,0,128.606552,34.899014,789056
356269000,1637021903,15,0,128.606537,34.89904,789056
356269000,1637021904,15,0,128.606537,34.89904,789056
356269000,1637022445,15,0,128.606522,34.89901,789056
356269000,1637022984,15,1,128.606506,34.899055,789056
356269000,1637022985,15,1,128.606506,34.899055,789056
356269000,1637023167,15,0,128.606522,34.899025,789056
356269000,1637023521,15,0,128.606537,34.899017,789056
356269000,1637024063,15,0,128.606552,34.899006,789056
356269000,1637024601,15,0,128.606537,34.899014,789056
356269000,1637025324,15,0,128.606537,34.899014,789056
356269000,1637025505,15,0,128.606522,34.899014,789056
356269000,1637026042,15,0,128.606552,34.899029,789056
356269000,1637026404,15,0,128.606522,34.899025,789056
356269000,1637027301,15,0,128.606537,34.899002,789056
356269000,1637028204,15,0,128.606567,34.899014,789056
356269000,1637028382,15,0,128.606567,34.899006,789056
356269000,1637028561,15,0,128.606567,34.89901,789056
356269000,1637028566,15,0,128.606567,34.89901,789056
356269000,1637029464,15,0,128.606567,34.899014,789056
356269000,1637029644,15,0,128.606567,34.899014,789056
356269000,1637029826,15,0,128.606552,34.898994,789056
356269000,1637030364,15,0,128.606567,34.899014,789056
356269000,1637030542,15,0,128.606567,34.89901,789056
356269000,1637030901,15,0,128.606567,34.899014,789056
356269000,1637031267,15,0,128.606567,34.899021,789056
356269000,1637031809,15,0,128.606567,34.899014,789056
356269000,1637031985,15,0,128.606567,34.899033,789056
356269000,1637033068,15,0,128.606552,34.898956,789056
356269000,1637033425,15,0,128.606537,34.898972,789056
356269000,1637034147,15,0,128.606567,34.898991,789056
356269000,1637034685,15,0,128.606567,34.898994,789056
356269000,1637035404,15,0,128.606567,34.898998,789056
356269000,1637035407,15,0,128.606567,34.898998,789056
356269000,1637035764,15,0,128.606552,34.898994,789056
356269000,1637035945,15,0,128.606567,34.899006,789056
356269000,1637036846,15,0,128.606537,34.899025,789056
356269000,1637038103,15,0,128.606506,34.899033,789056
356269000,1637038104,15,0,128.606506,34.899033,789056
356269000,1637038105,15,0,128.606506,34.899033,789056
356269000,1637039184,15,0,128.606522,34.899063,789056
356269000,1637039545,15,0,128.606552,34.899071,789056
356269000,1637040087,15,0,128.606506,34.899014,789056
356269000,1637040810,15,0,128.606537,34.899021,789056
356269000,1637041349,15,0,128.606537,34.898998,789056
356269000,1637041884,15,0,128.606506,34.898975,789056
356269000,1637042065,15,0,128.606491,34.898983,789056
356269000,1637042425,15,0,128.606506,34.89901,789056
356269000,1637043144,15,0,128.606552,34.899002,789056
356269000,1637043145,15,0,128.606552,34.899002,789056
356269000,1637043322,15,0,128.606552,34.899006,789056
356269000,1637043325,15,0,128.606552,34.899006,789056
356269000,1637043327,15,0,128.606552,34.899006,789056
356269000,1637044044,15,0,128.606552,34.898998,789056
356269000,1637044405,15,0,128.606522,34.89901,789056
356269000,1637045311,15,0,128.606537,34.898991,789056
356269000,1637045485,15,0,128.606522,34.89901,789056
356269000,1637046024,15,0,128.606522,34.899006,789056
356269000,1637046565,15,0,128.606522,34.899006,789056
356269000,1637047283,15,0,128.606522,34.899029,789056
356269000,1637047644,15,0,128.606522,34.899002,789056
356269000,1637047824,15,0,128.606506,34.899021,789056
356269000,1637048548,15,0,128.606522,34.899017,789056
356269000,1637048904,15,0,128.606522,34.898994,789056
356269000,1637049449,15,0,128.606537,34.898994,789056
356269000,1637050164,15,0,128.606537,34.89901,789056
356269000,1637050524,15,0,128.606552,34.899002,789056
356269000,1637050885,15,0,128.606522,34.898983,789056
356269000,1637051428,15,1,128.606506,34.898987,789056
356269000,1637051784,15,0,128.606522,34.898972,789056
356269000,1637051785,15,0,128.606522,34.898972,789056
356269000,1637051787,15,0,128.606522,34.898972,789056
356269000,1637052144,15,0,128.606506,34.899014,789056
356269000,1637052864,15,0,128.606522,34.898983,789056
356269000,1637052865,15,0,128.606522,34.898983,789056
356269000,1637053586,15,0,128.606552,34.89901,789056
356269000,1637054308,15,0,128.606567,34.898983,789056
356269000,1637054666,15,0,128.606537,34.89901,789056
356269000,1637055563,15,0,128.606522,34.89901,789056
356269000,1637056285,15,0,128.606537,34.899017,789056
356269000,1637056465,15,0,128.606537,34.899033,789056
356269000,1637056643,15,0,128.606537,34.899036,789056
356269000,1637056823,15,0,128.606537,34.89904,789056
356269000,1637057547,15,0,128.606552,34.89904,789056
356269000,1637058263,15,0,128.606537,34.899021,789056
356269000,1637058265,15,0,128.606537,34.899021,789056
356269000,1637059294,15,0,128.606537,34.899029,789056
356269000,1637059343,15,0,128.606522,34.899029,789056
356269000,1637059887,15,0,128.606522,34.899002,789056
356269000,1637060246,15,0,128.606537,34.898998,789056
356269000,1637060602,15,0,128.606552,34.899036,789056
356269000,1637062222,15,0,128.606537,34.899014,789056
356269000,1637062226,15,0,128.606537,34.899014,789056
356269000,1637062764,15,0,128.606552,34.89901,789056
356269000,1637063483,15,0,128.606552,34.898991,789056
356269000,1637063844,15,0,128.606537,34.899014,789056
356269000,1637064743,15,0,128.606506,34.899055,789056
356269000,1637065830,15,0,128.606522,34.899067,789056
356269000,1637066546,15,0,128.606522,34.89904,789056
356269000,1637067084,15,0,128.606506,34.89904,789056
356269000,1637068523,15,0,128.606506,34.898991,789056
356269000,1637068526,15,0,128.606506,34.898991,789056
356269000,1637070506,15,0,128.606522,34.899021,789056
356269000,1637071222,15,0,128.606506,34.899017,789056
356269000,1637071765,15,0,128.606537,34.899006,789056
356269000,1637071770,15,0,128.606537,34.899006,789056
356269000,1637072666,15,0,128.606537,34.89901,789056
356269000,1637073206,15,0,128.606537,34.898998,789056
356269000,1637073742,15,0,128.606537,34.899002,789056
356269000,1637074284,15,0,128.606537,34.898998,789056
356269000,1637074466,15,0,128.606537,34.898998,789056
356269000,1637075185,15,0,128.606537,34.898998,789056
356269000,1637076444,15,0,128.606552,34.898987,789056
356269000,1637076983,15,0,128.606522,34.898987,789056
356269000,1637077343,15,0,128.606522,34.898979,789056
356269000,1637077344,15,0,128.606522,34.898979,789056
356269000,1637078063,15,0,128.606537,34.899002,789056
356269000,1637078606,15,0,128.606522,34.898994,789056
356269000,1637079145,15,0,128.606522,34.898987,789056
356269000,1637079686,15,0,128.606537,34.899021,789056
356269000,1637080223,15,0,128.606537,34.899021,789056
356269000,1637080585,15,0,128.606537,34.899029,789056
356269000,1637080766,15,0,128.606552,34.899021,789056
356269000,1637081127,15,0,128.606552,34.899021,789056
356269000,1637081483,15,0,128.606522,34.899006,789056
356269000,1637082208,15,0,128.606537,34.898987,789056
356269000,1637082926,15,0,128.606537,34.898983,789056
356269000,1637083644,15,0,128.606537,34.898987,789056
356269000,1637084185,15,0,128.606522,34.898987,789056
356269000,1637084672,15,0,128.606522,34.898979,789056
356269000,1637084905,15,0,128.606537,34.899002,789056
356269000,1637085266,15,0,128.606506,34.899029,789056
356269000,1637085443,15,0,128.606522,34.899044,789056
356269000,1637085981,15,0,128.606537,34.899006,789056
356269000,1637085986,15,0,128.606537,34.899006,789056
356269000,1637086522,15,0,128.606537,34.898975,789056
356269000,1637086881,15,0,128.606537,34.899002,789056
356269000,1637087066,15,0,128.606552,34.898983,789056
356269000,1637087602,15,0,128.606537,34.898994,789056
356269000,1637088146,15,0,128.606537,34.899006,789056
356269000,1637089402,15,0,128.606506,34.89901,789056
356269000,1637089406,15,0,128.606506,34.89901,789056
356269000,1637089587,15,0,128.606506,34.89901,789056
356269000,1637090666,15,1,128.606522,34.899006,789056
356269000,1637091566,15,0,128.606491,34.898987,789056
356269000,1637092286,15,0,128.606506,34.898987,789056
356269000,1637093181,15,0,128.606506,34.899006,789056
356269000,1637093186,15,0,128.606506,34.899006,789056
356269000,1637094441,15,0,128.606506,34.899021,789056
356269000,1637094442,15,0,128.606506,34.899021,789056
356269000,1637094626,15,0,128.606506,34.899014,789056
356269000,1637095703,15,0,128.606537,34.898991,789056
356269000,1637096784,15,0,128.606537,34.899014,789056
356269000,1637096961,15,0,128.606537,34.898998,789056
356269000,1637097145,15,0,128.606552,34.89901,789056
356269000,1637097684,15,0,128.606537,34.899017,789056
356269000,1637098043,15,0,128.606537,34.899006,789056
356269000,1637098222,15,0,128.606537,34.898998,789056
356269000,1637098406,15,0,128.606537,34.898991,789056
356269000,1637098587,15,0,128.606537,34.898998,789056
356269000,1637098944,15,0,128.606537,34.898987,789056
356269000,1637099849,15,0,128.606537,34.898994,789056
356269000,1637100021,15,0,128.606552,34.898979,789056
356269000,1637101821,15,0,128.606567,34.899021,789056
356269000,1637101825,15,0,128.606567,34.899021,789056
356269000,1637101826,15,0,128.606567,34.899021,789056
356269000,1637102721,15,0,128.606552,34.898994,789056
356269000,1637103266,15,0,128.606567,34.89901,789056
356269000,1637103804,15,0,128.606567,34.898994,789056
356269000,1637104166,15,0,128.606567,34.898998,789056
356269000,1637104885,15,0,128.606537,34.898987,789056
356269000,1637105604,15,0,128.606537,34.898998,789056
356269000,1637106682,15,0,128.606522,34.898998,789056
356269000,1637106865,15,0,128.606522,34.899002,789056
356269000,1637107406,15,0,128.606552,34.899002,789056
356269000,1637108122,15,0,128.606506,34.899029,789056
356269000,1637108664,15,0,128.606522,34.899021,789056
356269000,1637109386,15,0,128.606537,34.899048,789056
356269000,1637109745,15,0,128.606537,34.898998,789056
356269000,1637110645,15,0,128.606552,34.89901,789056
356269000,1637110822,15,0,128.606537,34.899017,789056
356269000,1637111007,15,0,128.606522,34.899033,789056
356269000,1637111186,15,0,128.606522,34.899029,789056
356269000,1637111546,15,0,128.606522,34.899029,789056
356269000,1637112445,15,0,128.606522,34.899036,789056
356269000,1637113165,15,0,128.606522,34.899017,789056
356269000,1637113524,15,0,128.606537,34.89901,789056
356269000,1637113525,15,0,128.606537,34.89901,789056
356269000,1637114247,15,0,128.606537,34.898998,789056
356269000,1637114786,15,0,128.606537,34.898994,789056
356269000,1637115145,15,0,128.606522,34.899017,789056
356269000,1637115862,15,0,128.606537,34.899017,789056
356269000,1637116406,15,0,128.606552,34.899014,789056
356269000,1637116762,15,1,128.606552,34.899017,789056
356269000,1637116944,15,0,128.606537,34.899006,789056
356269000,1637116947,15,0,128.606537,34.899006,789056
356269000,1637119287,15,0,128.606537,34.899014,789056
356269000,1637119644,15,0,128.606522,34.899021,789056
356269000,1637120006,15,0,128.606537,34.899036,789056
356269000,1637120366,15,0,128.606567,34.899021,789056
356269000,1637120545,15,0,128.606552,34.899006,789056
356269000,1637120724,15,0,128.606552,34.899002,789056
356269000,1637121088,15,0,128.606552,34.898998,789056
356269000,1637121441,15,0,128.606537,34.899006,789056
356269000,1637121984,15,0,128.606537,34.899006,789056
356269000,1637122347,15,0,128.606552,34.899006,789056
356269000,1637123605,15,0,128.606537,34.899036,789056
356269000,1637124502,15,0,128.606506,34.899036,789056
356269000,1637124504,15,0,128.606506,34.899036,789056
356269000,1637124505,15,0,128.606506,34.899036,789056
356269000,1637125047,15,0,128.606537,34.899029,789056
356269000,1637125582,15,0,128.606537,34.899036,789056
356269000,1637125584,15,0,128.606537,34.899036,789056
356269000,1637126302,15,0,128.606522,34.899017,789056
356269000,1637126305,15,0,128.606522,34.899017,789056
356269000,1637126846,15,0,128.606537,34.899025,789056
356269000,1637127381,15,0,128.606522,34.899017,789056
356269000,1637127561,15,0,128.606522,34.899017,789056
356269000,1637127742,15,0,128.606522,34.899014,789056
356269000,1637128460,15,0,128.606506,34.899021,789056
356269000,1637128641,15,0,128.606491,34.899014,789056
356269000,1637128825,15,0,128.606491,34.899021,789056
356269000,1637129002,15,0,128.606506,34.899029,789056
356269000,1637129724,15,0,128.606537,34.89901,789056
356269000,1637130082,15,0,128.606567,34.898987,789056
356269000,1637130444,15,0,128.606552,34.89901,789056
356269000,1637130445,15,0,128.606552,34.89901,789056
356269000,1637130804,15,0,128.606552,34.899002,789056
356269000,1637131164,15,1,128.606583,34.898991,789056
356269000,1637131345,15,0,128.606583,34.898994,789056
356269000,1637131702,15,0,128.606583,34.898994,789056
356269000,1637131704,15,0,128.606583,34.898994,789056
356269000,1637132785,15,0,128.606522,34.899017,789056
356269000,1637132965,15,0,128.606522,34.89901,789056
356269000,1637133504,15,0,128.606537,34.899017,789056
356269000,1637133685,15,0,128.606522,34.89901,789056
356269000,1637134401,15,0,128.606522,34.899029,789056
356269000,1637134946,15,0,128.606522,34.899017,789056
356269000,1637135482,15,0,128.606522,34.899002,789056
356269000,1637136204,15,0,128.606506,34.899002,789056
356269000,1637136564,15,0,128.606506,34.898987,789056
356269000,1637137644,15,0,128.606522,34.89901,789056
356269000,1637138002,15,0,128.606506,34.898987,789056
356269000,1637138360,15,0,128.606522,34.899021,789056
356269000,1637138541,15,0,128.606522,34.898994,789056
356269000,1637139264,15,0,128.606506,34.898994,789056
356269000,1637139625,15,0,128.606506,34.898979,789056
356269000,1637140342,15,0,128.606506,34.899017,789056
356269000,1637140704,15,0,128.606522,34.899033,789056
356269000,1637141603,15,0,128.606522,34.899029,789056
356269000,1637141962,15,0,128.606491,34.899033,789056
356269000,1637142144,15,0,128.606506,34.899036,789056
356269000,1637142506,15,0,128.606537,34.899048,789056
356269000,1637143044,15,0,128.606552,34.899044,789056
356269000,1637143225,15,0,128.606552,34.899048,789056
356269000,1637144305,15,0,128.606552,34.899044,789056
356269000,1637145202,15,0,128.606537,34.89904,789056
356269000,1637145206,15,0,128.606537,34.89904,789056
356269000,1637145208,15,0,128.606537,34.89904,789056
356269000,1637146462,15,0,128.606506,34.898994,789056
356269000,1637146463,15,0,128.606506,34.898994,789056
356269000,1637147363,15,0,128.606552,34.899021,789056
356269000,1637147542,15,0,128.606537,34.89901,789056
356269000,1637148442,15,0,128.606567,34.899006,789056
356269000,1637148445,15,0,128.606567,34.899006,789056
356269000,1637148984,15,0,128.606583,34.898998,789056
356269000,1637149521,15,0,128.606567,34.899017,789056
356269000,1637149524,15,0,128.606567,34.899017,789056
356269000,1637150602,15,0,128.606522,34.899067,789056
356269000,1637150604,15,0,128.606522,34.899067,789056
356269000,1637151323,15,0,128.606491,34.899036,789056
356269000,1637151685,15,0,128.606491,34.899059,789056
356269000,1637152402,15,0,128.606522,34.899029,789056
356269000,1637152582,15,0,128.606506,34.899029,789056
356269000,1637152586,15,0,128.606506,34.899029,789056
356269000,1637153304,15,0,128.606506,34.899036,789056
356269000,1637154564,15,0,128.606537,34.899002,789056
356269000,1637155643,15,0,128.606537,34.899021,789056
356269000,1637156724,15,0,128.606552,34.899021,789056
356269000,1637156902,15,0,128.606552,34.89901,789056
356269000,1637156904,15,0,128.606552,34.89901,789056
356269000,1637157805,15,0,128.606537,34.899048,789056
356269000,1637158162,15,0,128.606537,34.899036,789056
356269000,1637160326,15,0,128.606506,34.899014,789056
356269000,1637160506,15,0,128.606522,34.899017,789056
356269000,1637161585,15,0,128.606537,34.899021,789056
356269000,1637163022,15,0,128.606522,34.899002,789056
356269000,1637163746,15,0,128.606522,34.899036,789056
356269000,1637163922,15,0,128.606506,34.899033,789056
356269000,1637164462,15,0,128.606506,34.899014,789056
356269000,1637165007,15,0,128.606506,34.898987,789056
356269000,1637165545,15,0,128.606537,34.899021,789056
356269000,1637165546,15,0,128.606537,34.899021,789056
356269000,1637165902,15,0,128.606522,34.899014,789056
356269000,1637166624,15,0,128.606506,34.899002,789056
356269000,1637166983,15,0,128.606522,34.89901,789056
356269000,1637166984,15,0,128.606522,34.89901,789056
356269000,1637167166,15,0,128.606522,34.89901,789056
356269000,1637168064,15,0,128.606537,34.898983,789056
356269000,1637168605,15,0,128.606537,34.898991,789056
356269000,1637168963,15,0,128.606537,34.898994,789056
356269000,1637169324,15,0,128.606537,34.899002,789056
356269000,1637169682,15,0,128.606537,34.899014,789056
356269000,1637169864,15,0,128.606552,34.899002,789056
356269000,1637170043,15,0,128.606537,34.898998,789056
356269000,1637170404,15,0,128.606522,34.899021,789056
356269000,1637170582,15,0,128.606522,34.899021,789056
356269000,1637171303,15,0,128.606537,34.899021,789056
356269000,1637171484,15,0,128.606537,34.89901,789056
356269000,1637172022,15,0,128.606552,34.898987,789056
356269000,1637172027,15,0,128.606552,34.898987,789056
356269000,1637172565,15,0,128.606537,34.898972,789056
356269000,1637173285,15,0,128.606552,34.898987,789056
356269000,1637173824,15,0,128.606552,34.898979,789056
356269000,1637174183,15,0,128.606552,34.898987,789056
356269000,1637174726,15,0,128.606552,34.899002,789056
356269000,1637175263,15,0,128.606552,34.898998,789056
356269000,1637175807,15,0,128.606537,34.89901,789056
356269000,1637176343,15,0,128.606506,34.899006,789056
356269000,1637177243,15,0,128.606491,34.898998,789056
356269000,1637177244,15,0,128.606491,34.898998,789056
356269000,1637177784,15,0,128.606476,34.898991,789056
356269000,1637178502,15,0,128.606476,34.898998,789056
356269000,1637178684,15,0,128.606491,34.899006,789056
356269000,1637179945,15,0,128.606506,34.899017,789056
356269000,1637180303,15,0,128.606522,34.899025,789056
356269000,1637180842,15,0,128.606537,34.898994,789056
356269000,1637181386,15,0,128.606537,34.899029,789056
356269000,1637182643,15,0,128.606522,34.899002,789056
356269000,1637183004,15,0,128.606552,34.899006,789056
356269000,1637183006,15,0,128.606552,34.899006,789056
356269000,1637183543,15,0,128.606552,34.899021,789056
356269000,1637183905,15,0,128.606567,34.899017,789056
356269000,1637184264,15,0,128.606552,34.899006,789056
356269000,1637184445,15,0,128.606567,34.899006,789056
356269000,1637184805,15,0,128.606552,34.899021,789056
356269000,1637184987,15,0,128.606552,34.899006,789056
356269000,1637185884,15,0,128.606552,34.898991,789056
356269000,1637186245,15,0,128.606552,34.898979,789056
356269000,1637186784,15,0,128.606552,34.899014,789056
356269000,1637186962,15,0,128.606537,34.899033,789056
356269000,1637187503,15,0,128.606537,34.899036,789056
356269000,1637187680,15,0,128.606537,34.899029,789056
356269000,1637188044,15,0,128.606537,34.899014,789056
356269000,1637188045,15,0,128.606537,34.899014,789056
356269000,1637188223,15,0,128.606552,34.899014,789056
356269000,1637188583,15,0,128.606552,34.899014,789056
356269000,1637188586,15,0,128.606552,34.899014,789056
356269000,1637189125,15,0,128.606552,34.899014,789056
356269000,1637189483,15,0,128.606537,34.899021,789056
356269000,1637189845,15,0,128.606552,34.899029,789056
356269000,1637190024,15,0,128.606552,34.899029,789056
356269000,1637190925,15,0,128.606537,34.898991,789056
356269000,1637191285,15,0,128.606537,34.898979,789056
356269000,1637191645,15,0,128.606537,34.898979,789056
356269000,1637192363,15,0,128.606552,34.899029,789056
356269000,1637192366,15,0,128.606552,34.899029,789056
356269000,1637192725,15,0,128.606552,34.89901,789056
356269000,1637193442,15,0,128.606552,34.899006,789056
356269000,1637193803,15,0,128.606552,34.899017,789056
356269000,1637194349,15,0,128.606522,34.899048,789056
356269000,1637194521,15,0,128.606522,34.899052,789056
356269000,1637195063,15,0,128.606506,34.899055,789056
356269000,1637195605,15,0,128.606522,34.899036,789056
356269000,1637195963,15,0,128.606522,34.899006,789056
356269000,1637196508,15,0,128.606522,34.898987,789056
356269000,1637197043,15,0,128.606522,34.899014,789056
356269000,1637197586,15,0,128.606522,34.899036,789056
356269000,1637197765,15,0,128.606537,34.899014,789056
356269000,1637198124,15,0,128.606537,34.899025,789056
